num,lon,lat,alt,x,y,z,qx,qy,qz,qw
504,113.3911366,23.0365695,0,74.45413970947266,29.601879119873047,186.6476287841797,-0.17210103851712646,0.6225615958413829,-0.023899830293239777,0.7630380659159224
505,113.3911339,23.0365695,0,74.57489013671875,29.63197135925293,186.6682891845703,-0.17228409315029924,0.6226465131584181,-0.02377203877126799,0.762931452406899
506,113.3911313,23.0365695,0,74.70475006103516,29.66744613647461,186.7008056640625,-0.17246234622252316,0.6224576558223235,-0.02358266088391743,0.7630511542152562
507,113.3911286,23.0365695,0,74.83360290527344,29.70525550842285,186.74082946777344,-0.1726229787608568,0.622663028431191,-0.023506253413779973,0.7628496026603631
508,113.3911259,23.0365695,0,74.96446228027344,29.739213943481445,186.7672882080078,-0.172780621977394,0.6228080792168974,-0.023423061215684174,0.7626980485975758
509,113.3911232,23.0365695,0,75.09586334228516,29.77308464050293,186.79310607910156,-0.17292638449042974,0.6228891964779967,-0.02332498673140765,0.7626017698983155
510,113.3911205,23.0365695,0,75.2200927734375,29.801868438720703,186.8071746826172,-0.17310574287125197,0.6217519798241408,-0.022970524326384523,0.7634993335831565
511,113.3911178,23.0365696,0,75.33793640136719,29.833650588989258,186.83523559570312,-0.17328789280876694,0.620486338612758,-0.02257840149424878,0.7644986759876014
512,113.391115,23.0365696,0,75.45172119140625,29.863174438476562,186.858154296875,-0.17343824802359506,0.6197125490196529,-0.02231105549491312,0.7650998284621251
513,113.3911122,23.0365696,0,75.56517028808594,29.893009185791016,186.8817596435547,-0.17357838396416408,0.6190426355865689,-0.022080790569014505,0.7656168745751828
514,113.3911094,23.0365696,0,75.688232421875,29.923646926879883,186.90164184570312,-0.17368494295293935,0.6195132752687564,-0.02212021008130885,0.7652107805455769
515,113.3911066,23.0365696,0,75.8110580444336,29.954206466674805,186.92164611816406,-0.17378080869486712,0.6200578689630083,-0.022175292824735085,0.764746184073218
516,113.3911038,23.0365696,0,75.91542053222656,29.983078002929688,186.94757080078125,-0.1738493349272587,0.6212062637146625,-0.022337846245664345,0.7637933014187309
517,113.3911009,23.0365696,0,76.04435729980469,30.013261795043945,186.9593505859375,-0.1739100371450204,0.6224771953559309,-0.0226014579438642,0.7627362678808733
518,113.3910981,23.0365696,0,76.15796661376953,30.03933334350586,186.97056579589844,-0.17397695977603986,0.62390954687028,-0.02287828773820111,0.7615415147852258
519,113.3910952,23.0365696,0,76.26950073242188,30.063854217529297,186.97708129882812,-0.17404660735329142,0.6247878309298489,-0.02305052325756722,0.7607999856521659
520,113.3910923,23.0365696,0,76.38035583496094,30.091041564941406,186.99319458007812,-0.17412668889026264,0.6251928549939424,-0.02310023401293937,0.7604473482557383
521,113.3910894,23.0365696,0,76.50595092773438,30.123140335083008,187.015380859375,-0.17419978955475698,0.6255444055159278,-0.023135067796151446,0.7601403809066261
522,113.3910865,23.0365696,0,76.62948608398438,30.153594970703125,187.03384399414062,-0.1742628448435226,0.6262588759980566,-0.023249107773668717,0.7595339097949619
523,113.3910836,23.0365696,0,76.74897766113281,30.189151763916016,187.0715789794922,-0.1742839147102616,0.6276549787616315,-0.023510418072324374,0.7583677240963429
524,113.3910807,23.0365696,0,76.87079620361328,30.220272064208984,187.09368896484375,-0.17430760289034997,0.6287380063256084,-0.023697000252849557,0.757458798321952
525,113.3910778,23.0365696,0,76.98611450195312,30.253385543823242,187.1252899169922,-0.17431259287033035,0.6307452506143092,-0.024099924410678195,0.7557742668533471
526,113.3910748,23.0365697,0,77.11969757080078,30.287134170532227,187.1480255126953,-0.17428915557900443,0.6330260574351948,-0.02454191245370864,0.7538560840032569
527,113.3910718,23.0365697,0,77.2451171875,30.317241668701172,187.16380310058594,-0.17429883971002752,0.6342638199917192,-0.024739378206546134,0.752806272749639
528,113.3910687,23.0365697,0,77.34524536132812,30.341333389282227,187.17538452148438,-0.1742298539352951,0.6377944980040978,-0.02547385924360812,0.7498087881644383
529,113.3910657,23.0365698,0,77.4590072631836,30.37009048461914,187.19334411621094,-0.17421691671810868,0.640042269270996,-0.02591719596586438,0.7478787725486907
530,113.3910626,23.0365698,0,77.57987976074219,30.400041580200195,187.2108917236328,-0.1741963511333917,0.6425012705527537,-0.02641617257634199,0.7457546073718392
531,113.3910596,23.0365699,0,77.6880111694336,30.428199768066406,187.23033142089844,-0.1741620588073618,0.6451074130084891,-0.026949115303299728,0.7434902475068823
532,113.391057,23.0365699,0,77.80986785888672,30.457712173461914,187.246826171875,-0.1741029126541742,0.6479630102250148,-0.02752822020750513,0.7409954860035771
533,113.3910548,23.03657,0,77.93959045410156,30.48722267150879,187.25778198242188,-0.17405547705869057,0.6504879396281299,-0.028028500616333288,0.7387723157085829
534,113.3910524,23.03657,0,78.05282592773438,30.509143829345703,187.2555389404297,-0.1739800622250448,0.6536648287474789,-0.028664818956074173,0.7359562200028709
535,113.3910493,23.0365701,0,78.18363952636719,30.5364990234375,187.25917053222656,-0.17390260104733174,0.6567407231056124,-0.029303015690655396,0.7332058655214939
536,113.3910461,23.0365702,0,78.31439971923828,30.563425064086914,187.26148986816406,-0.17380521240831803,0.6598757320389815,-0.029949178756972006,0.7303826484093805
537,113.391043,23.0365703,0,78.43254089355469,30.590087890625,187.27145385742188,-0.17370686615775843,0.6628461283198,-0.030554830047528944,0.7276862903627279
538,113.3910398,23.0365704,0,78.57489776611328,30.62247657775879,187.2834930419922,-0.173579791598505,0.6661137529291538,-0.031238971088155112,0.7246976271470822
539,113.3910366,23.0365706,0,78.70011138916016,30.64623260498047,187.27886962890625,-0.17338818114942062,0.6706682879899869,-0.03222055570287434,0.7204876278691216
540,113.3910334,23.0365707,0,78.8210678100586,30.668642044067383,187.2729034423828,-0.1731662469589656,0.6752427791594569,-0.033197343724151646,0.716211265254059
541,113.3910302,23.0365709,0,78.95648193359375,30.695667266845703,187.271728515625,-0.17293458514428595,0.6800252133660636,-0.034224709872386544,0.7116797086341329
542,113.3910345,23.036571,0,79.2001953125,30.745861053466797,187.27517700195312,-0.17245387385607513,0.6889388500605089,-0.0361609244010159,0.7030756074675046
543,113.3910368,23.036571,0,79.32958221435547,30.76803207397461,187.26190185546875,-0.1721918179998,0.6936209350192833,-0.03719067289017214,0.6984674868359122
544,113.3910336,23.0365712,0,79.45306396484375,30.789859771728516,187.25262451171875,-0.17188384726599537,0.6987204913706208,-0.03832955906096304,0.6933804604183985
545,113.3910304,23.0365715,0,79.59799194335938,30.81315803527832,187.23472595214844,-0.17152989836304747,0.7043096056867574,-0.0395859605697243,0.687719728545502
546,113.3910272,23.0365717,0,79.72405242919922,30.836284637451172,187.2281036376953,-0.1711579051411138,0.7098502659091039,-0.04085833458501227,0.6820177182386241
547,113.391024,23.036572,0,79.83165740966797,30.847532272338867,187.19598388671875,-0.17072341283147668,0.7156034467182087,-0.04216832752908382,0.6760081771026094
548,113.3910207,23.0365722,0,79.9727554321289,30.869712829589844,187.1769561767578,-0.17026676362058119,0.7214337060895003,-0.04350723979660603,0.6698132254661906
549,113.3910175,23.0365725,0,80.08981323242188,30.885671615600586,187.1529083251953,-0.16973193295868105,0.727718393835543,-0.04494450699930815,0.6630211169322711
550,113.3910142,23.0365728,0,80.20124053955078,30.899015426635742,187.12376403808594,-0.16916940206282796,0.7339001829741678,-0.04639000330088909,0.6562165819528881
551,113.391019,23.036573,0,80.33977508544922,30.91374397277832,187.08139038085938,-0.16865963486411417,0.7391571049660786,-0.047611620790941146,0.6503336338459889
552,113.3910283,23.0365731,0,80.47573852539062,30.930301666259766,187.04600524902344,-0.16811439529897979,0.7446897827262471,-0.04894463890777754,0.6440334618003791
553,113.3910356,23.0365733,0,80.58385467529297,30.940114974975586,187.00741577148438,-0.1674735680392025,0.7511754318994441,-0.050561350095720645,0.6364995085586478
554,113.3910325,23.0365737,0,80.71992492675781,30.961246490478516,186.98614501953125,-0.16691082958148787,0.7564549947661929,-0.05190314995057497,0.6302560423247895
555,113.3910293,23.0365741,0,80.83162689208984,30.965484619140625,186.9266357421875,-0.16619029407082805,0.7633126264397184,-0.05370280208895818,0.6219731742785576
556,113.3910262,23.0365745,0,80.96367645263672,30.978708267211914,186.8837432861328,-0.16540252054715052,0.7704569764887429,-0.055625355878305416,0.613142620733452
557,113.391023,23.036575,0,81.09821319580078,30.987472534179688,186.8252716064453,-0.16453636809690955,0.7779910521554997,-0.057678237830183055,0.6035983161178149
558,113.3910197,23.0365755,0,81.2560043334961,31.0049991607666,186.78045654296875,-0.16364545395556468,0.7852387039379556,-0.05968690267821221,0.5941866852145028
559,113.3910165,23.0365759,0,81.34685516357422,31.015670776367188,186.7562713623047,-0.16269111315893064,0.7925158308196756,-0.06163756402530743,0.5845092559577937
560,113.3910131,23.0365765,0,81.46611785888672,31.01917266845703,186.6894073486328,-0.16171214596453215,0.7996315739644596,-0.06357387183463449,0.5748016097634213
561,113.3910217,23.0365768,0,81.59630584716797,31.026182174682617,186.62698364257812,-0.16070344722490365,0.8068652769976471,-0.06556835744283691,0.5646623923441255
562,113.3910368,23.0365771,0,81.72611236572266,31.033357620239258,186.56578063964844,-0.15963877819247574,0.814190852428695,-0.06763778881015531,0.554106348856897
563,113.3910491,23.0365775,0,81.85960388183594,31.038415908813477,186.49591064453125,-0.15860142195609997,0.8207177382144456,-0.06946728180367358,0.5444651319345223
564,113.391046,23.0365781,0,81.98738861083984,31.04159164428711,186.42300415039062,-0.15751802924273128,0.8270944993462238,-0.07138801175085133,0.5347957660574413
565,113.3910429,23.0365787,0,82.09827423095703,31.039154052734375,186.34286499023438,-0.1563809002222881,0.8337302502248917,-0.07336838717719942,0.5244577806350312
566,113.3910397,23.0365793,0,82.2254638671875,31.041139602661133,186.26730346679688,-0.1552994711305594,0.8398653923060274,-0.07526323502503776,0.5146296168379519
567,113.3910365,23.03658,0,82.32908630371094,31.041736602783203,186.20057678222656,-0.15418225280743236,0.8462034878212766,-0.07712548255637307,0.5042014974777229
568,113.3910332,23.0365807,0,82.44525146484375,31.042186737060547,186.1259002685547,-0.15309601059554848,0.8524420335706747,-0.07897194351223566,0.49362700805316645
569,113.3910299,23.0365814,0,82.5589370727539,31.039655685424805,186.0432586669922,-0.15199194897052895,0.8585321541708021,-0.08075333772196402,0.48301126917468973
570,113.3910266,23.0365821,0,82.66849517822266,31.03702735900879,185.9635467529297,-0.15080135064463265,0.8647332608289793,-0.08257100058629219,0.47188703110173913
571,113.3910371,23.0365827,0,82.77960968017578,31.035362243652344,185.88548278808594,-0.14956205211244172,0.8705660609006826,-0.08434150867683418,0.46112084759843575
572,113.3910551,23.0365832,0,82.85649871826172,31.025146484375,185.80125427246094,-0.14840684816854618,0.8763077174259573,-0.08600471137515057,0.4501814983066981
573,113.3910699,23.0365837,0,82.95516204833984,31.018165588378906,185.7161102294922,-0.14720833865741306,0.8819048662826147,-0.08758197787651645,0.43920713679083706
574,113.3910668,23.0365845,0,83.04765319824219,31.013025283813477,185.6389617919922,-0.14591334059301359,0.887278403288013,-0.0889534091177564,0.4284082435037757
575,113.3910637,23.0365853,0,83.13480377197266,31.006568908691406,185.5616455078125,-0.144464977204628,0.8925894550944012,-0.09031348197523101,0.4174415048711084
576,113.3910605,23.0365861,0,83.21490478515625,30.99986457824707,185.48060607910156,-0.14288139175308218,0.8981371637652613,-0.09168234821483616,0.40562160936050734
577,113.3910573,23.0365869,0,83.29737854003906,30.991580963134766,185.392333984375,-0.1413355707690936,0.9033376530281434,-0.09298400307563703,0.39415646161011975
578,113.3910541,23.0365878,0,83.38412475585938,30.98038673400879,185.2946319580078,-0.13978784129459615,0.9084876885393499,-0.09429056238855349,0.38238562870886816
579,113.3910508,23.0365887,0,83.44873809814453,30.963850021362305,185.18963623046875,-0.1382287711325617,0.9136410903147698,-0.0956835503872013,0.37013162943055894
580,113.3910475,23.0365896,0,83.51004028320312,30.94448471069336,185.08401489257812,-0.13660509664483278,0.9187095891189058,-0.09722543794927588,0.3575737023988189
581,113.3910589,23.0365903,0,83.63177490234375,30.94168472290039,184.9953155517578,-0.13499355065949062,0.9233496856283141,-0.09860831884898359,0.3456566197604412
582,113.3910783,23.036591,0,83.68048858642578,30.918140411376953,184.8826141357422,-0.13322143445532725,0.9281031279606965,-0.10006385213453291,0.332962248261322
583,113.3910944,23.0365918,0,83.72538757324219,30.891454696655273,184.76004028320312,-0.13152386146250486,0.9321268667362735,-0.10129804267474612,0.321837978996691
584,113.3910913,23.0365928,0,83.8122787475586,30.87896156311035,184.6608428955078,-0.12958596953233786,0.9361646827871354,-0.10244754549671907,0.310334760579803
585,113.3910882,23.0365937,0,83.88385009765625,30.87074851989746,184.5371856689453,-0.12742685531181822,0.9400713345782031,-0.10448892175247002,0.2985135636461152
586,113.3910851,23.0365947,0,83.96138000488281,30.863004684448242,184.41455078125,-0.1253815932307992,0.9437181826778251,-0.10654942945817902,0.2869192688620022
587,113.3910818,23.0365957,0,84.0256118774414,30.8494815826416,184.2834014892578,-0.1235133392886407,0.9471121577135906,-0.10863718405050643,0.2755376162531214
588,113.3910786,23.0365967,0,84.08108520507812,30.81714630126953,184.15440368652344,-0.12123581081995982,0.9501849284852364,-0.11139436609030104,0.2646540667695722
589,113.3910753,23.0365977,0,84.15154266357422,30.795015335083008,184.0503692626953,-0.11882161285719711,0.953071055675481,-0.11401004912268582,0.25404467294293237
590,113.3910721,23.0365987,0,84.21406555175781,30.77095603942871,183.93479919433594,-0.11614540455081122,0.9557725912027942,-0.11633440383302557,0.2438755940885424
591,113.3910844,23.0365997,0,84.27139282226562,30.745067596435547,183.8144073486328,-0.11363223251188823,0.9581328826481382,-0.11853631864599051,0.2345596642319163
592,113.3911051,23.0366008,0,84.33271789550781,30.725116729736328,183.71351623535156,-0.11122452595992427,0.9604506786281108,-0.12078490686315269,0.22488798327578818
593,113.3911222,23.0366019,0,84.38072967529297,30.681114196777344,183.54306030273438,-0.10893584700007448,0.9625896619498457,-0.12299471930880682,0.21546791633049606
594,113.3911192,23.036603,0,84.42085266113281,30.64888572692871,183.4167938232422,-0.10684723168501677,0.9643203534178992,-0.12502874433821493,0.2074553883475567
595,113.3911161,23.0366041,0,84.45796966552734,30.615678787231445,183.290283203125,-0.10486770359582442,0.9659542772701125,-0.12703524486848755,0.19949221921497634
596,113.391113,23.0366052,0,84.50082397460938,30.581602096557617,183.15777587890625,-0.10308617361405763,0.9674230202139057,-0.1289919634320241,0.19190365848458635
597,113.3911067,23.0366075,0,84.54952239990234,30.54810333251953,183.0281524658203,-0.10136457912394797,0.968873855471366,-0.1310060918685757,0.18397303654720182
598,113.3911035,23.0366086,0,84.60502624511719,30.51620864868164,182.901611328125,-0.09975793196761543,0.9701416388700843,-0.13291986325706123,0.17665181995024953
599,113.3911035,23.0366086,0,84.64429473876953,30.479511260986328,182.7685546875,-0.09837794601010537,0.9710936257219887,-0.1346223146981294,0.17080919824843382
600,113.3911125,23.0366111,0,84.69954681396484,30.447141647338867,182.6416473388672,-0.09716867726709957,0.9718673452074833,-0.13618120985176912,0.16579140376035525
601,113.3911329,23.0366124,0,84.72645568847656,30.40795135498047,182.50765991210938,-0.0960546035158374,0.972569390456193,-0.1376721072733514,0.16102386397673887
602,113.3911498,23.0366138,0,84.76082611083984,30.370338439941406,182.3756866455078,-0.09496460137534496,0.9732800444618948,-0.13916984782035752,0.1560110028027913
603,113.3911498,23.0366138,0,84.79408264160156,30.33173370361328,182.2435302734375,-0.09386733025640215,0.9739561688850762,-0.1406147169520539,0.15108211931838378
604,113.391144,23.0366161,0,84.82675170898438,30.292085647583008,182.109375,-0.0927730289067734,0.9745767953109192,-0.14196873167658092,0.1464176026818648
605,113.3911411,23.0366173,0,84.86641693115234,30.25482940673828,181.9788818359375,-0.09171274044358371,0.9751478878012927,-0.14324915837809873,0.14196847812444707
606,113.3911381,23.0366185,0,84.91565704345703,30.221128463745117,181.8548583984375,-0.09085204987990775,0.9755275426125625,-0.14435766392314905,0.13875439994308222
607,113.3911381,23.0366185,0,84.94943237304688,30.18262481689453,181.7239227294922,-0.09002743291188994,0.9758852576700272,-0.14541977956421978,0.1356322708542967
608,113.3911351,23.0366196,0,84.9811019897461,30.14108657836914,181.58558654785156,-0.08925625106883289,0.9761953536315573,-0.14641827501495458,0.13280678422031622
609,113.3911291,23.036622,0,85.0210189819336,30.10268783569336,181.453857421875,-0.0884332769444867,0.9765483680511483,-0.1474277563206655,0.12960670141529365
610,113.3911414,23.0366233,0,85.05960845947266,30.0640811920166,181.32261657714844,-0.08766717816904855,0.9768717869502511,-0.1484042993648679,0.12653909144024272
611,113.3911618,23.0366248,0,85.09678649902344,30.024978637695312,181.19139099121094,-0.08690093677450858,0.9771836352290625,-0.14935614043941164,0.12350349606901963
612,113.3911788,23.0366262,0,85.14228057861328,29.9841251373291,181.0520782470703,-0.08612859169285597,0.9774756548058186,-0.15029131737533644,0.12056421474271445
613,113.3911761,23.0366273,0,85.18693542480469,29.942699432373047,180.91294860839844,-0.08535605667923798,0.9777552947580768,-0.15121847597586488,0.11765160298208353
614,113.3911734,23.0366285,0,85.21897888183594,29.906597137451172,180.79550170898438,-0.08493469537449373,0.9777790731942148,-0.15192724407821176,0.11684303167884642
615,113.3911707,23.0366296,0,85.25423431396484,29.865306854248047,180.66131591796875,-0.08429069702646838,0.9779649232035128,-0.15274182390003083,0.11467180390153228
616,113.391168,23.0366307,0,85.29348754882812,29.827247619628906,180.53456115722656,-0.08365127943031983,0.9781362290561442,-0.1535303087369366,0.112607393880854
617,113.3911652,23.0366319,0,85.33091735839844,29.786134719848633,180.3997344970703,-0.08317899303171161,0.9781876465354457,-0.15421149314768018,0.1115750808417343
618,113.3911625,23.036633,0,85.36833953857422,29.74519157409668,180.26524353027344,-0.08273411755093202,0.9782303294996187,-0.15487774919671476,0.11060457062841171
619,113.3911597,23.0366341,0,85.40557861328125,29.7041015625,180.13092041015625,-0.08234285697279901,0.9782624882346524,-0.1555271056037669,0.10969720799098882
620,113.3911721,23.0366354,0,85.43807220458984,29.66444969177246,180.00172424316406,-0.08203191264080169,0.9782730130595687,-0.15617479155818695,0.10891332200241426
621,113.3911926,23.0366368,0,85.47909545898438,29.624576568603516,179.8695068359375,-0.08181423055019829,0.9782316303011385,-0.15677448166590255,0.10858669833936069
622,113.3912097,23.0366382,0,85.5157470703125,29.583593368530273,179.73834228515625,-0.08163096079438721,0.9782327907203692,-0.15734641047005235,0.10788466300366055
623,113.3912073,23.0366393,0,85.56462860107422,29.547922134399414,179.61959838867188,-0.08151312874263657,0.9781950198543349,-0.15788787803186316,0.10752455973106587
624,113.3912049,23.0366404,0,85.61128234863281,29.515329360961914,179.50802612304688,-0.08141620039783105,0.9781239239030967,-0.15834833934098114,0.10756763095440358
625,113.3912024,23.0366415,0,85.65831756591797,29.481746673583984,179.39364624023438,-0.0813159641870603,0.9780430750338668,-0.15874458737057257,0.10779431027272939
626,113.3912,23.0366426,0,85.6897964477539,29.443819046020508,179.27255249023438,-0.08116150301014438,0.97799205438924,-0.15913974463247846,0.10779097206611404
627,113.3911975,23.0366437,0,85.74629974365234,29.408294677734375,179.14874267578125,-0.08100009341733981,0.9779533397240773,-0.15952322984187634,0.10769674707121692
628,113.391195,23.0366448,0,85.79779052734375,29.37381935119629,179.03054809570312,-0.08075268093510299,0.9779763327859561,-0.1599363745237873,0.10705911047880588
629,113.3911926,23.0366459,0,85.83415985107422,29.3315372467041,178.89739990234375,-0.08065813469591683,0.977875055126585,-0.16023708245686108,0.10760445750184809
630,113.3912049,23.0366472,0,85.86651611328125,29.290437698364258,178.7694854736328,-0.08045785726156753,0.9778462729723255,-0.16058081936165652,0.10750348874408064
631,113.3912252,23.0366487,0,85.90918731689453,29.250703811645508,178.64149475097656,-0.08038026710639631,0.9777397025378973,-0.1608526309519865,0.10812269815738289
632,113.3912421,23.03665,0,85.95162963867188,29.21076011657715,178.51341247558594,-0.0803079242108291,0.977635791166854,-0.16109299466626115,0.10875635249475317
633,113.39124,23.0366511,0,85.99217987060547,29.17085838317871,178.38543701171875,-0.0802317643931942,0.9775340281050579,-0.1612995166163351,0.10941916568129928
634,113.3912378,23.0366522,0,86.02412414550781,29.132221221923828,178.2645263671875,-0.08020463121239232,0.9774235237170438,-0.16149463877163964,0.110136070679225
635,113.3912357,23.0366533,0,86.06592559814453,29.094579696655273,178.1428985595703,-0.08026585969640047,0.9772712448242968,-0.16166700508642642,0.1111849147733297
636,113.3912335,23.0366544,0,86.10318756103516,29.05359649658203,178.01332092285156,-0.0803800054150479,0.9770862921710294,-0.16176541644134274,0.11257611835778202
637,113.3912314,23.0366555,0,86.14156341552734,29.013864517211914,177.88807678222656,-0.08039945637319504,0.9769206608573354,-0.16187783671121067,0.1138310844482303
638,113.3912292,23.0366566,0,86.1767349243164,28.96805763244629,177.7494354248047,-0.08046077597059866,0.9767264956079095,-0.1620475886978809,0.1152041462140329
639,113.391227,23.0366577,0,86.20967864990234,28.92477035522461,177.61831665039062,-0.08074603865601855,0.9764361594780672,-0.16203566507333975,0.11746040587927309
640,113.3912391,23.036659,0,86.23741149902344,28.88922691345215,177.4893798828125,-0.0809779725835196,0.9763260077516428,-0.16202486238456346,0.11822875501867244
641,113.3912589,23.0366604,0,86.27332305908203,28.85649871826172,177.3648223876953,-0.08122908773446605,0.9761821997678313,-0.1619725077475248,0.11931074929042401
642,113.3912755,23.0366618,0,86.31285095214844,28.82207679748535,177.23532104492188,-0.08151438022039985,0.9759691267879465,-0.1619080203283582,0.1209357776979561
643,113.3912736,23.0366629,0,86.36371612548828,28.78973388671875,177.10867309570312,-0.08162232210199778,0.9758981002141283,-0.16191610201350162,0.12142434040128133
644,113.3912718,23.036664,0,86.3990249633789,28.752700805664062,176.97525024414062,-0.08184988231434481,0.9757568820841029,-0.161874066764148,0.12245770837262149
645,113.39127,23.0366651,0,86.43689727783203,28.717391967773438,176.84744262695312,-0.08199003939389868,0.9756843257970906,-0.16187016875773802,0.12294624150581031
646,113.3912681,23.0366662,0,86.47514343261719,28.684553146362305,176.72744750976562,-0.08200137196423468,0.9756888876149238,-0.1619198948982167,0.1228369537919529
647,113.3912663,23.0366674,0,86.52442932128906,28.65099334716797,176.60211181640625,-0.08198915454960852,0.9756887736344939,-0.16196116106307903,0.12279160332432007
648,113.3912644,23.0366685,0,86.56616973876953,28.614986419677734,176.47377014160156,-0.08205551403807956,0.9756219412124981,-0.16195450045674606,0.12328609095315299
649,113.3912626,23.0366697,0,86.60858917236328,28.578672409057617,176.34469604492188,-0.0820938215122366,0.9755407824548236,-0.1619691186632266,0.12388216512640257
650,113.3912743,23.036671,0,86.6453628540039,28.53932762145996,176.21075439453125,-0.08222260742437171,0.9754302091636747,-0.16193353969936833,0.12471118073244436
651,113.3912933,23.0366725,0,86.67633819580078,28.497669219970703,176.07220458984375,-0.08248713397344427,0.9752473311923946,-0.16186800899251857,0.1260446880902041
652,113.3913092,23.036674,0,86.70704650878906,28.455522537231445,175.93333435058594,-0.08276971220863248,0.9750696921667646,-0.1617716941690478,0.12735065419693503
653,113.3913061,23.0366763,0,86.80500030517578,28.376873016357422,175.6724853515625,-0.08275585384721382,0.9749562117640465,-0.16182487455767147,0.1281583542774805
654,113.391303,23.0366787,0,86.88063049316406,28.282155990600586,175.38900756835938,-0.08323170947303758,0.9744827444459783,-0.16191025157151107,0.13130473621039038
655,113.3912999,23.036681,0,86.97510528564453,28.188594818115234,175.10025024414062,-0.08332015756591987,0.9742010307433709,-0.16202119257909925,0.1331887239858923
656,113.3913095,23.0366835,0,87.06428527832031,28.09818458557129,174.82102966308594,-0.08311104116011156,0.974153786671035,-0.1622942829045891,0.1333323684941177
657,113.3913275,23.036685,0,87.11216735839844,28.05702781677246,174.69161987304688,-0.08291724040354298,0.9741720696731391,-0.16243440572702258,0.13314869037554466
658,113.3913426,23.0366865,0,87.15975952148438,28.015615463256836,174.56288146972656,-0.08267585438786934,0.9741822339932121,-0.16255365100312982,0.13307888119000374
659,113.39134,23.0366888,0,87.2492446899414,27.929256439208984,174.2957763671875,-0.08214849637656205,0.9742744116383731,-0.1627475942588546,0.13249232405210176
660,113.3913375,23.0366911,0,87.34814453125,27.84198570251465,174.0227508544922,-0.08185232598536155,0.9743110820231214,-0.16287986301212098,0.13224319416466523
661,113.3913349,23.0366934,0,87.4446792602539,27.763124465942383,173.7714385986328,-0.08167148878009488,0.9743901549196693,-0.1629369098341366,0.1317010149154819
662,113.391344,23.0366958,0,87.52249145507812,27.682443618774414,173.51846313476562,-0.0815005581928481,0.9745041167903011,-0.16291128352973913,0.13099350774638518
663,113.3913608,23.0366973,0,87.57881164550781,27.644466400146484,173.39242553710938,-0.08145769379099255,0.9745453040143153,-0.16290796655741838,0.13071759245803752
664,113.3913749,23.0366987,0,87.63410949707031,27.606342315673828,173.26634216308594,-0.08139152161459183,0.9745809967966873,-0.16292962078949166,0.13046547267928366
665,113.3913729,23.036701,0,87.73444366455078,27.5188045501709,172.98687744140625,-0.08173961275157775,0.9742335071316198,-0.16290536313727547,0.13285161628809358
666,113.3913708,23.0367033,0,87.80729675292969,27.430206298828125,172.715087890625,-0.08179979621885006,0.9741643011752879,-0.16303472498393953,0.13316300576221934
667,113.3913688,23.0367055,0,87.9020767211914,27.34960174560547,172.461669921875,-0.08195352097390952,0.974081126791664,-0.16310606247734638,0.1335888888021639
668,113.3913774,23.036708,0,88.0258560180664,27.27073860168457,172.20571899414062,-0.08206986758278678,0.9737854645247643,-0.1628929328785742,0.13591283358626888
669,113.3913927,23.0367094,0,88.06739807128906,27.232284545898438,172.08738708496094,-0.08198911172167976,0.9737566545065832,-0.16285230326762287,0.13621633780008488
670,113.3914055,23.0367107,0,88.11077117919922,27.19129753112793,171.96151733398438,-0.08196573925371885,0.9736893148783038,-0.1628336994202358,0.13673303190352748
671,113.3914032,23.036714,0,88.23812866210938,27.07133674621582,171.59384155273438,-0.08178487984326235,0.9734355071437829,-0.1630785078277928,0.13834719782275934
672,113.3914016,23.0367161,0,88.33721923828125,26.99334144592285,171.34983825683594,-0.08173344557706663,0.9733277567409032,-0.1631031281603308,0.13910460602056512
673,113.3914086,23.0367196,0,88.5238037109375,26.880287170410156,170.97996520996094,-0.08169901758620929,0.9732991007024534,-0.1627366218766505,0.13975307866884254
674,113.391422,23.0367209,0,88.58267974853516,26.83818817138672,170.8444366455078,-0.08176538233702524,0.9731809388764485,-0.16253711494970638,0.1407656517857266
675,113.3914333,23.0367222,0,88.6208724975586,26.796520233154297,170.7169189453125,-0.0818991928820188,0.9730617148758911,-0.16231490623309358,0.14176491971784116
676,113.3914317,23.0367254,0,88.7942886352539,26.685222625732422,170.35752868652344,-0.08116029377772649,0.9736053777210362,-0.16224061826218036,0.1385047182318972
677,113.39143,23.0367286,0,88.96018981933594,26.562108993530273,169.96669006347656,-0.08058294715121647,0.9739789917391066,-0.16204747668194014,0.13642553859271978
678,113.3914367,23.0367308,0,89.03456115722656,26.477991104125977,169.71038818359375,-0.08037979334612949,0.9741223462616523,-0.16181292402935518,0.13579882529829607
679,113.3914481,23.036732,0,89.08425903320312,26.433971405029297,169.57467651367188,-0.08032940531681856,0.9740946017845643,-0.16171453696108218,0.13614441579102762
680,113.3914577,23.0367332,0,89.13441467285156,26.3902530670166,169.43809509277344,-0.08026589868286874,0.9740774405657827,-0.16155015908730225,0.13649934574316716
681,113.3914563,23.0367373,0,89.2779312133789,26.307559967041016,169.06272888183594,-0.0808402471150424,0.9748004206349424,-0.1577062120362811,0.1354907563691561
682,113.3914563,23.0367373,0,89.3351821899414,26.247228622436523,168.95469665527344,-0.07922200343206195,0.9743288482907153,-0.16092558474941873,0.13605192293296028
683,113.3914609,23.0367415,0,89.52587890625,26.031198501586914,168.46629333496094,-0.07531902485568545,0.9735687956695833,-0.1660395231258561,0.13755624796207486
